"pathways"	"100"	"150"	"200"	"250"	"300"	"350"	"400"	"450"	"500"	"550"	"600"	"650"	"700"	"750"	"800"	"850"	"900"	"950"	"1000"	"1050"	"1100"	"1150"	"1200"	"1250"	"1300"	"1350"	"1400"	"1450"	"1500"
"Collagen degradation"	0	0	0	0.185891243252413	0.158671709160566	0.0712817261211173	0.0585353138167231	0.0563098633968081	0.105480822245932	0.517939933934649	0.511044999788674	0.394378877750765	0.293026726886656	0.399772689962073	0.335296235856865	0.303844213085512	0.392691487882702	0.704708718890063	0.591272504269671	0.465105045300106	0.440776790484416	0.469353883550829	0.42072980669617	0.385799119745185	0.318884670231779	0.22519551842483	0.174074940691922	0.224987050925782	0.195977033527281
"Diseases associated with the TLR signaling cascade"	0.596449989910367	0.380583603288352	0.24503830170781	0.185891243252413	0.158671709160566	0.0712817261211173	0.0585353138167231	0.0563098633968081	0.0695017287767881	0.0473284356534743	0.511044999788674	0.394378877750765	0.293026726886656	0.399772689962073	0.335296235856865	0.303844213085512	0.392691487882702	0.752083235759738	0.591272504269671	0.538887656551266	0.551325587491602	0.589138768455103	0.519005693062865	0.459593012141724	0.376457198023059	0.258479894706991	0.212824669219901	0.362851263628574	0.381495916928846
"Diseases of Immune System"	0.596449989910367	0.380583603288352	0.24503830170781	0.185891243252413	0.158671709160566	0.0712817261211173	0.0585353138167231	0.0563098633968081	0.0695017287767881	0.0473284356534743	0.511044999788674	0.394378877750765	0.293026726886656	0.399772689962073	0.335296235856865	0.303844213085512	0.392691487882702	0.752083235759738	0.591272504269671	0.538887656551266	0.551325587491602	0.589138768455103	0.519005693062865	0.459593012141724	0.376457198023059	0.258479894706991	0.212824669219901	0.362851263628574	0.381495916928846
"Glycosphingolipid metabolism"	0	0	0	0.182805027554306	0.148815571830931	0.0712817261211173	0.0585353138167231	0.0563098633968081	0.0695017287767881	0.133992148785014	0.204003085683589	0.0996398870917182	0.0592421013445431	0.386032662874541	0.365875251866052	0.34078207077967	0.369271210713188	0.752083235759738	0.591272504269671	0.538887656551266	0.551325587491602	0.589138768455103	0.519005693062865	0.459593012141724	0.376457198023059	0.258479894706991	0.212824669219901	0.233593271656665	0.274522398589394
"Keratan sulfateslashkeratin metabolism"	0	0	0	0	0	0.0712817261211173	0.0585353138167231	0.0563098633968081	0.0379605494643854	0.0645543068892995	0.15111863585664	0.0925088254647456	0.0592421013445431	0.399772689962073	0.335296235856865	0.303844213085512	0.307320935701231	0.704708718890063	0.591272504269671	0.465105045300106	0.440776790484416	0.589138768455103	0.534320844935639	0.489273025016858	0.376457198023059	0.322583645191319	0.22423651061467	0.314564595056071	0.379054112134818
"MyD88:Mal cascade initiated on plasma membrane"	0.343934485486741	0.21234658667456	0.121908994145437	0.15206049759413	0.158671709160566	0.0712817261211173	0.0585353138167231	0.0563098633968081	0.105480822245932	0.0473284356534743	0.337267856259945	0.394378877750765	0.214846515092176	0.239681034072129	0.335296235856865	0.294685441479952	0.310712067142722	0.752083235759738	0.591272504269671	0.465105045300106	0.407349739534185	0.365328098465978	0.263093461474504	0.21367336109009	0.120232332702591	0.0694612696447802	0.113787114111298	0.224987050925782	0.274522398589394
"p75 NTR receptor_mediated signalling"	0	0	0	0.185891243252413	0.148304795339324	0.0712817261211173	0.0585353138167231	0.0563098633968081	0.0379605494643854	0.0246127741110967	0.020645348192427	0.0284745759093243	0.0184254950519611	0.0166514691987331	0.307225807495916	0.303844213085512	0.392691487882702	0.752083235759738	0.591272504269671	0.465105045300106	0.551325587491602	0.589138768455103	0.519005693062865	0.459593012141724	0.376457198023059	0.239653049735075	0.174074940691922	0.221776760747953	0.138227109524001
"Post_chaperonin tubulin folding pathway"	0	0	0	0.185891243252413	0.158671709160566	0.0712817261211173	0.0585353138167231	0.0563098633968081	0.0379605494643854	0.0246127741110967	0.020645348192427	0.0284745759093243	0.11768354802134	0.430583913531065	0.335296235856865	0.303844213085512	0.310712067142722	0.752083235759738	0.591272504269671	0.538887656551266	0.551325587491602	0.589138768455103	0.519005693062865	0.732454540753218	0.646027409528915	0.52539749925214	0.422995157488437	0.362851263628574	0.430628822534138
"Sphingolipid metabolism"	0	0.28205843127827	0.161382302427615	0.185891243252413	0.158671709160566	0.0712817261211173	0.0585353138167231	0.0563098633968081	0.105480822245932	0.517939933934649	0.511044999788674	0.394378877750765	0.248598312977085	0.430583913531065	0.410074216291104	0.39935520156583	0.392691487882702	0.752083235759738	0.591272504269671	0.521338519851744	0.551325587491602	0.589138768455103	0.506528695791418	0.408676568137116	0.318884670231779	0.213196431719459	0.125035348154162	0.233593271656665	0.274522398589394
