term,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500
Hexose transport,-0.0,-0.0,-0.0,0.014256701668862204,-0.0,-0.0,0.09126245296553978,0.11251667302420734,0.22050933436074943,0.19408759122189692,0.21623002435451574,0.10013593797490619,0.24599871858459707,0.25314381213739,0.1954272378305977,0.1490942893056632,0.1841207636289789,0.21191182522724272,0.13751176623362918,0.09990634416179543,0.4012349172746721,0.2807330523581419,0.24237347361436096,0.2339544216677035,0.2392568856712937,0.19105211938390657,0.49953067129845985,0.39587690783626195,0.7763307325493324
Viral Messenger RNA Synthesis,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00048564268583600723,0.10954060692393049,0.042936923052141245,0.24599871858459707,0.3678860176572337,0.21214995392233021,0.19360379442740513,0.1841207636289789,0.3242752082028355,0.19403103677243363,0.2145680281176927,0.5256494872313369,0.3914486518813304,0.34351445955689874,0.29117103067308153,0.33272057776381175,0.26667144431221296,0.5073790777492821,0.45218452134171727,0.785284612066126
Integrin alphaIIb beta3 signaling,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.027296244234331923,-0.0,0.00048564268583600723,0.015893982568056585,-0.0,0.24599871858459707,0.25314381213739,0.1954272378305977,0.19360379442740513,0.1841207636289789,0.1706012552461307,0.13751176623362918,0.09990634416179543,0.11552779449542956,0.11344586072731826,0.24237347361436096,0.2339544216677035,0.5075650664432595,1.1865624731515512,1.0776747074098305,0.9732976046690901,0.8750930047322885
Platelet Aggregation Plug Formation,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01133250779569401,-0.0,0.00048564268583600723,0.005316033400287013,-0.0,0.24599871858459707,0.25314381213739,0.1954272378305977,0.1490942893056632,0.1841207636289789,0.1706012552461307,0.13751176623362918,0.09990634416179543,0.11552779449542956,0.11344586072731826,0.17895140231877035,0.18430941344849527,0.33272057776381175,0.732958859959831,0.6292515074794094,0.5970122889740885,0.6130496208152472
FGFR2 alternative splicing,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00048564268583600723,0.013233588082177667,0.042936923052141245,0.24599871858459707,0.7519852775764003,0.6061390987506308,0.47058436094235656,0.344147729871601,0.3050278323011045,0.19403103677243363,0.2145680281176927,0.25150885671449824,0.18577524670010692,0.2130297302388657,0.21762013399551997,0.2271575249713724,0.1534014826712701,0.17101743535666175,0.12903783973210536,0.28977693676947824
Nucleotide_like purinergic receptors,-0.0,0.3150697373977847,0.30372089714225253,0.24220308143809638,0.19269601338799922,0.14331750846428645,0.17033356262764557,0.17630305411643743,0.10809617790785662,0.11316884219243277,0.674168208819947,0.5440114915049334,0.42420415931052663,1.4214685786953656,1.2890804892307073,1.1652379248670426,2.104265847255461,1.9697813230704935,1.8425714994876288,1.7219276035850781,1.6072399994716093,1.497980524321161,1.3936885913815829,1.4188988718498934,1.3233774658966904,1.2317471187356004,1.1437263830277005,1.0590634993869235,0.9791336486058051
Ephrin signaling,-0.0,-0.0,0.30372089714225253,0.7953013582342092,0.5673811297118558,0.4076052629771625,0.3986271721978402,0.35070943964392876,0.2667090588653211,0.2996929911535368,0.21623002435451574,0.10013593797490619,0.24599871858459707,0.25314381213739,0.1954272378305977,0.1490942893056632,0.1841207636289789,0.1706012552461307,0.13751176623362918,0.09990634416179543,0.11552779449542956,0.11344586072731826,0.12004869437476487,0.09067602075700362,0.05774104678465942,0.1089658513872811,0.09746153735660928,0.11740709706100468,0.13002790000111852
IL_6_type cytokine receptor ligand interactions,0.24945143624576263,0.3150697373977847,1.1290211730268376,0.8434452466091913,0.5673811297118558,0.4246804960107911,0.3986271721978402,0.35070943964392876,0.2667090588653211,0.2996929911535368,0.21623002435451574,0.10013593797490619,0.24599871858459707,0.25314381213739,0.1954272378305977,0.1490942893056632,0.1841207636289789,0.1706012552461307,0.13751176623362918,0.2145680281176927,0.25150885671449824,0.18577524670010692,0.24237347361436096,0.2339544216677035,0.2271575249713724,0.15798464587953276,0.18180699684427815,0.1298394843641829,0.31292422231516237
SMAD2slashSMAD3:SMAD4 heterotrimer regulates transcription,-0.0,0.4065370697194881,0.9172475272923584,0.6424830606659405,0.41267770016263006,0.4076052629771625,0.3895068063463299,0.46188972694613595,0.2667090588653211,0.2996929911535368,0.21623002435451574,0.10013593797490619,0.24599871858459707,0.25314381213739,0.1954272378305977,0.1490942893056632,0.1841207636289789,0.1706012552461307,0.13751176623362918,0.09990634416179543,0.11552779449542956,0.11344586072731826,0.12004869437476487,0.09067602075700362,0.05774104678465942,0.1089658513872811,0.09386037431944741,0.10896379234604296,0.10805602624799676
Metabolism of nucleotides,0.24945143624576263,0.883607873781705,0.6359678461996972,0.4047835547987731,0.19758557634832308,0.14879073845906923,0.16015223097369552,0.14428008543362925,0.0805684615832498,0.050392983372866816,0.04528678917939979,0.0037904981235758724,0.03752932632038783,0.048965549023478716,0.06458783775586807,0.03232960194320632,0.012482470920920714,0.056514478390006714,0.04628135005774759,0.01087720424936909,0.049965321846203024,0.08869506041406075,0.11642075664917886,0.09067602075700362,0.051700926315218824,0.1089658513872811,0.09386037431944741,0.11649626711098061,0.13002790000111852
